ID,SHAPE.AREA,SHAPE.LEN
5708,3000.06840062,429.51207319504
5949,21.99245304,38.3434980335831
60771,151.4356409,302.108941821663
4998,1360.26452674,187.089974730605
4994,2490.52266396,388.960984277572
60796,1194.70745898,271.482477616937
107962,192.39422962,59.5465158754249
116796,41.05839236,31.2794618535296
98290,1017.5373777,204.316946358582
106536,650.01179386,125.824105524952
94284,454.30834718,95.955403276638
93095,3337.46460812,456.315395369873
116175,304.49584728,114.388644323882
116518,92.14423584,38.5879159400692
106456,426.3088377,85.6915774204296
112215,277.9227137,69.3287804452711
102376,481.4887186,90.9457583954141
119448,617.8922505,114.886662174423
102374,148.2345165,50.9547927047509
119443,260.76145686,129.991569287634
102375,560.4677602,112.034959664886
116952,470.7207772,127.024285553666
95909,48.1252563,30.1841517004023
114718,335.15727196,105.285983950195
114716,37.8186893,54.1146998515144
116928,134.67332936,58.9684939689868
116932,43.94027942,41.136857856823
95875,2045.89576076,298.539159061775
95862,327.27015188,76.5316358996429
95820,3783.89002198,395.090851343036
95813,83.0314587,39.8332183108529
114977,166.40389826,71.7549432491283
94057,947.11263588,156.723582350529
115347,2235.44510236,262.764963967829
121405,5804.62338346,418.107034390128
117506,1692.2332644,248.722069980315
6380,164.84000906,61.0517898130905
3962,183.88602454,108.208535300656
5937,34.2867542,35.7746375257217
5007,951.03992998,136.437253066273
5003,602.13408824,142.37525191379
107011,3193.89965356,528.46387397257
116810,746.85314922,116.22427942142
106484,2748.69797746,362.829499894467
106478,359.98564134,83.4840312615541
117442,1868.48453954,210.122164413677
106470,831.78125186,148.191568365168
114956,6517.44065474,828.686050888797
109707,11.5239787,12.049699986945
112191,280.47521548,69.9720722199272
96580,185.06184766,72.2168939722639
95911,505.9848753,110.337447434145
95957,927.9717607,166.429501678406
120554,729.78452246,109.041864074473
100402,138.86878816,96.5457156000588
121042,132.8929862,81.197657568782
95827,289.53106226,75.6784517413331
5736,381.63811088,97.9509246420636
6991,607.99593782,109.658997753081
6064,46.1528685,41.924396988724
